t,x,pos_flag,neg_flag
91.42000000000986,12.905622226160967,1,0
91.43000000000987,13.234899279843804,1,0
91.44000000000987,13.492613598769983,1,0
91.45000000000988,13.66852537003883,1,0
91.46000000000988,13.754305452574151,1,0
91.47000000000989,13.744198472741067,1,0
91.4800000000099,13.635542452585389,1,0
91.4900000000099,13.429071179381566,1,0
91.5000000000099,13.128951639145512,1,0
91.51000000000991,12.742546026886508,1,0
91.52000000000992,12.279927945885678,1,0
91.53000000000992,11.75321619593086,1,0
91.54000000000993,11.175809800802732,1,0
91.55000000000993,10.56161160131671,1,0
91.56000000000994,9.924316443778412,1,0
91.57000000000994,9.2768187151865,1,0
91.58000000000995,8.630768956315046,1,0
91.59000000000995,7.996286005389193,1,0
91.60000000000996,7.381813123460185,1,0
91.61000000000996,6.794095179783293,1,0
91.62000000000997,6.238248853150301,1,0
91.63000000000997,5.717897556057686,1,0
91.64000000000998,5.23534571767077,1,0
91.65000000000998,4.791771620428368,1,0
91.66000000000999,4.387422998573874,1,0
91.67000000000999,4.021804317445998,1,0
91.68000000001,3.6938486610387558,1,0
91.69000000001,3.402070322862228,1,0
91.70000000001001,3.144696544206831,1,0
91.71000000001001,2.919778481503967,1,0
91.72000000001002,2.725282548552569,1,0
91.73000000001002,2.559163907083617,1,0
91.74000000001003,2.4194241907531993,1,0
91.75000000001003,2.304155640835839,1,0
91.76000000001004,2.2115737816637777,1,0
91.77000000001004,2.140040625457563,1,0
91.78000000001005,2.088080208814083,1,0
91.79000000001005,2.0543880536186743,1,0
91.80000000001006,2.037835931239247,1,0
91.81000000001006,2.037473101652457,1,0
91.82000000001007,2.052525005084502,1,0
91.83000000001007,2.082390206003792,1,0
91.84000000001008,2.1266362288069125,1,0
91.85000000001008,2.1849947806620107,1,0
91.86000000001009,2.2573567279963074,1,0
91.8700000000101,2.3437670765370924,1,0
91.8800000000101,2.444420097546714,1,0
91.8900000000101,2.5596546413524526,1,0
91.90000000001011,2.689949579439313,1,0
91.91000000001011,2.8359192137874025,1,0
91.92000000001012,2.99830838188471,1,0
91.93000000001012,3.1779868625630385,1,0
91.94000000001013,3.375942545700368,1,0
91.95000000001014,3.593272661823507,1,0
91.96000000001014,3.831172169646742,1,0
91.97000000001015,4.090918165081927,1,0
91.98000000001015,4.373848900316086,1,0
91.99000000001016,4.681335685472102,1,0
92.00000000001016,5.014745593281075,1,0
92.01000000001017,5.375392513971932,1,0
92.02000000001017,5.764473743419347,1,0
92.03000000001018,6.182988985615882,1,0
92.04000000001018,6.631638496537595,1,0
92.05000000001019,7.110697220212914,1,0
92.06000000001019,7.619862354180489,1,0
92.0700000000102,8.158073077774194,1,0
92.0800000000102,8.7233034885681,1,0
92.0900000000102,9.312333457935917,1,0
92.10000000001021,9.920507441936582,1,0
92.11000000001022,10.541498421298105,1,0
92.12000000001022,11.16710290228836,1,0
92.13000000001023,11.78710249644733,1,0
92.14000000001023,12.38923634599516,1,0
92.15000000001024,12.959333860958907,1,0
92.16000000001024,13.481655246451558,1,0
92.17000000001025,13.939474219081884,1,0
92.18000000001025,14.31591032335518,1,0
92.19000000001026,14.594977564080374,1,0
92.20000000001026,14.762766767272899,1,0
92.21000000001027,14.80863184329385,1,0
92.22000000001027,14.726219453129712,1,0
92.23000000001028,14.514181212397672,1,0
92.24000000001028,14.176444346251097,1,0
92.25000000001029,13.721985840436261,1,0
92.2600000000103,13.164140045218131,1,0
92.2700000000103,12.519547508468735,1,0
